1396	44.0959
1397	44.3218
1398	44.5477
1399	44.7737
1400	44.9494
1401	45.0749
1402	2.7
1403	2.7
1404	2.7
1405	2.7
1406	2.7
1407	2.7
1408	2.7
1409	2.7
1410	2.7
1411	2.7
1412	2.7
1413	2.7
1414	2.7
1415	2.7
1416	2.7
1417	2.7
1418	2.7
1419	2.7
1420	2.7
1421	2.7
1422	2.7
1423	2.7
1424	2.7
1425	2.7
1426	2.7
1427	2.7
1428	2.7
1429	2.7
1430	2.7
1431	2.7
1432	2.7
1433	2.7
1434	2.7
1435	2.7
1436	2.7
1437	2.7
1438	2.7
1439	2.7
1440	2.7
1441	2.7
1442	2.7
1443	2.7
1444	2.7
1445	2.7
1446	2.7
1447	2.7
1448	2.7
1449	2.7
1450	2.7
1451	2.7
1452	2.7
1453	2.7
1454	2.7
1455	2.7
1456	2.7
1457	2.7
1458	2.7
1459	2.7
1460	2.7
1461	2.7
1462	2.7
1463	2.7
1464	2.7
1465	2.7
1466	2.7
1467	2.7
1468	2.7
1469	2.7
1470	2.7
1471	2.7
1472	2.7
1473	2.7
1474	2.7
1475	2.7
1476	2.7
1477	2.7
1478	2.7
1479	2.7
1480	2.7
1481	2.92593
1482	2.90083
1483	2.90083
1484	2.87573
1485	2.87573
1486	2.7
1487	2.7
1488	2.7
1489	2.7
1490	2.7
1491	2.7
1492	3.05145
1493	4.35684
1494	4.68319
1495	3.05145
1496	5.28567
1497	5.58692
1498	5.86306
1499	6.1643
1500	6.46554
1501	6.74168
1502	7.01782
1503	7.29396
1504	7.5701
1505	7.82114
1506	8.12238
1507	2.7
1508	2.7
1509	2.7
1510	2.7
1511	2.7
1512	9.10142
1513	9.10142
1514	9.12652
1515	9.12652
1516	2.7
1517	11.1348
1518	11.3356
1519	11.5867
1520	11.8628
1521	12.1139
1522	12.3649
1523	12.6159
1524	12.8921
1525	13.1431
1526	13.3941
1527	13.6452
1528	13.9213
1529	14.1724
1530	14.4234
1531	14.6744
1532	14.9255
1533	15.2016
1534	15.4275
1535	15.7037
1536	15.9547
1537	16.2057
1538	16.4568
1539	16.7329
1540	16.984
1541	17.235
1542	17.486
1543	17.7371
1544	17.9881
1545	18.2391
1546	18.4902
1547	18.7412
1548	18.9922
1549	19.2433
1550	19.4943
1551	19.7454
1552	19.9713
1553	20.2223
1554	20.4985
1555	20.7244
1556	20.9754
1557	21.2516
1558	21.4775
1559	21.7285
1560	21.9796
1561	22.2306
1562	22.4816
1563	22.7327
1564	22.9837
1565	23.2348
1566	23.4858
1567	23.7117
1568	23.9628
1569	24.2138
1570	24.4397
1571	24.6908
1572	24.9418
1573	25.1677
1574	25.4188
1575	25.6698
1576	25.8957
1577	26.1468
1578	26.3978
1579	26.6488
1580	26.8748
1581	27.1258
1582	27.3517
1583	27.6028
1584	27.8287
1585	28.0798
1586	28.3057
1587	28.5567
1588	28.7827
1589	29.0337
1590	29.2847
1591	29.5107
1592	29.7617
1593	29.9876
1594	30.2387
1595	30.4646
1596	30.7156
1597	30.9667
1598	31.1926
1599	44.5226
1600	43.2423
1601	42.7152
1602	42.0625
1603	42.1378
1604	42.3888
1605	42.8658
1606	33.0754
1607	33.3013
1608	33.5523
1609	33.7783
1610	34.0293
1611	34.2803
1612	34.5063
1613	34.7573
1614	34.9832
1615	35.2092
1616	35.4602
1617	35.7112
1618	35.9372
1619	36.1631
1620	36.389
1621	36.615
1622	36.866
1623	37.0919
1624	37.343
1625	37.5689
1626	2.7
1627	43.3176
1628	37.2426
1629	34.0293
1630	28.3559
1631	23.8874
1632	35.5355
1633	36.5648
1634	36.5397
1635	36.3639
1636	2.7
1637	2.7
1638	2.7
1639	2.7
1640	2.7
1641	41.3596
1642	41.5604
1643	41.8114
1644	42.0374
1645	42.2633
1646	42.5143
1647	42.7403
1648	42.9662
1649	43.2172
1650	43.4432
1651	43.6691
1652	43.9201
1653	44.1461
1654	44.372
1655	44.623
1656	44.849
1657	44.9996
1658	2.7
1659	2.7
1660	2.7
1661	2.7
1662	2.7
1663	2.7
1664	2.7
1665	2.7
1666	2.7
1667	2.7
1668	2.7
1669	2.7
1670	2.7
1671	2.7
1672	2.7
1673	2.7
1674	2.7
1675	2.7
1676	2.7
1677	2.7
1678	2.7
1679	2.7
1680	2.7
1681	2.7
1682	2.7
1683	2.7
1684	2.7
1685	2.7
1686	2.7
1687	2.7
1688	2.7
1689	2.7
1690	2.7
1691	2.7
1692	2.7
1693	2.7
1694	2.7
1695	2.7
1696	2.7
1697	2.7
1698	2.7
1699	2.7
1700	2.7
1701	2.7
1702	2.7
1703	2.7
1704	2.7
1705	2.7
1706	2.7
1707	2.7
1708	2.7
1709	2.7
1710	2.7
1711	2.7
1712	2.7
1713	2.7
1714	2.7
1715	2.7
1716	2.7
1717	2.7
1718	2.7
1719	2.7
1720	2.7
1721	2.7
1722	2.7
1723	2.7
1724	2.7
1725	2.7
1726	2.7
1727	2.7
1728	2.7
1729	2.7
1730	2.7
1731	2.7
1732	2.7
1733	2.7
1734	2.7
1735	2.7
1736	2.7
1737	2.7
1738	2.7
1739	2.7
1740	2.7
1741	2.7
1742	2.7
1743	2.7
1744	2.7
1745	2.7
1746	2.7
1747	2.7
1748	2.7
1749	2.7
1750	2.7
1751	2.7
1752	2.7
1753	2.7
1754	2.7
1755	2.7
1756	2.7
1757	2.7
1758	2.7
1759	43.0666
1760	39.4266
1761	31.3432
1762	2.7
1763	2.7
1764	2.7
1765	2.7
1766	2.7
1767	2.7
1768	2.7
1769	2.7
1770	2.7
1771	2.7
1772	2.7
1773	2.7
1774	2.7
1775	2.7
1776	2.7
1777	2.7
1778	2.7
1779	2.7
1780	2.7
1781	2.7
1782	2.7
1783	2.7
1784	2.7
1785	2.7
1786	2.7
1787	2.7
1788	2.7
1789	2.7
1790	2.7
1791	2.7
1792	2.7
1793	2.7
1794	2.7
1795	2.7
1796	2.7
1797	2.7
1798	2.7
1799	2.7
1800	2.7
1801	2.7
1802	2.7
1803	2.7
1804	2.7
1805	2.7
1806	2.7
1807	2.7
1808	2.7
1809	2.7
1810	2.7
1811	2.7
1812	2.7
1813	2.7
1814	2.7
1815	2.7
1816	2.7
1817	2.7
1818	2.7
1819	2.7
1820	2.7
1821	2.7
1822	2.7
1823	2.7
1824	2.7
1825	2.7
1826	2.7
1827	2.7
1828	2.7
1829	2.7
1830	2.7
1831	2.7
1832	2.7
1833	2.7
1834	2.7
1835	2.7
1836	2.7
1837	2.7
1838	2.7
1839	2.7
1840	2.7
1841	2.7
1842	2.7
1843	4.00539
1844	4.38194
1845	4.68319
1846	4.95933
1847	5.23546
1848	5.5116
1849	5.78774
1850	6.01368
1851	6.28982
1852	6.56596
1853	6.8421
1854	7.09313
1855	7.36927
1856	7.5952
1857	7.87134
1858	8.12238
1859	2.7
1860	2.7
1861	2.7
1862	2.7
1863	2.7
1864	2.7
1865	2.7
1866	2.7
1867	2.7
1868	2.7
1869	2.7
1870	11.185
1871	11.3858
1872	11.6369
1873	11.8879
1874	12.1139
1875	12.3649
1876	12.641
1877	12.867
1878	13.118
1879	13.3439
1880	13.595
1881	13.846
1882	14.097
1883	14.323
1884	14.574
1885	14.825
1886	15.0761
1887	15.302
1888	15.553
1889	15.8041
1890	16.03
1891	16.256
1892	16.507
1893	16.758
1894	16.984
1895	17.2099
1896	17.486
1897	17.712
1898	17.9379
1899	18.214
1900	18.44
1901	18.691
1902	18.9169
1903	19.168
1904	19.3939
1905	19.6198
1906	19.8709
1907	20.0968
1908	20.3478
1909	20.5989
1910	20.8248
1911	21.0758
1912	21.3018
1913	21.5528
1914	21.7787
1915	22.0047
1916	22.2306
1917	22.4816
1918	22.7076
1919	22.9586
1920	23.2348
1921	23.4356
1922	23.6615
1923	23.9126
1924	24.1385
1925	24.3644
1926	24.6155
1927	24.8414
1928	25.0673
1929	25.2933
1930	25.5443
1931	25.7702
1932	25.9962
1933	26.2472
1934	26.4731
1935	26.6991
1936	26.925
1937	27.1509
1938	27.3769
1939	27.6279
1940	27.8538
1941	28.0798
1942	28.3057
1943	28.5316
1944	28.7827
1945	29.0086
1946	29.2345
1947	29.4604
1948	29.6864
1949	29.9374
1950	30.1634
1951	30.3893
1952	30.6152
1953	30.8411
1954	31.0671
1955	31.293
1956	31.5189
1957	31.7449
1958	31.9959
1959	32.2218
1960	32.4478
1961	32.6737
1962	32.9247
1963	33.1256
1964	33.3515
1965	33.6025
1966	33.8285
1967	34.0544
1968	34.2803
1969	34.5063
1970	34.7322
1971	34.9832
1972	35.2092
1973	35.4351
1974	35.661
1975	35.887
1976	36.1129
1977	36.3388
1978	36.5648
1979	36.8158
1980	37.0166
1981	37.2426
1982	37.4936
1983	37.7195
1984	37.9204
1985	38.1714
1986	38.3973
1987	38.5982
